ifInOctets11,ifOutOctets11,ifOutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcpActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
12524,12097,0,138,0,0,138,0,0,0,0,0,0,0,0,0,68,68,0,1,137,136,68,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18520,17850,0,205,0,0,204,0,0,0,0,0,0,0,0,0,68,68,0,1,137,136,68,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,69,0,0,136,137,69,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,68,69,0,0,136,137,69,0,0,0,0,0,0,0,0,0,0,0
13208,13119,0,148,0,0,0,0,0,0,0,0,0,0,0,0,68,69,0,0,136,137,69,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
17082,16788,0,192,0,0,192,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,69,0,2,138,137,69,0,2,0,0,0,0,0,0,0,0,0
18930,18049,0,207,0,0,206,0,0,0,0,0,0,0,0,0,70,68,0,0,143,140,68,0,1,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,1,137,136,68,0,0,0,0,0,0,0,0,0,0,0
13062,11900,0,144,0,0,136,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
12526,11942,0,138,0,0,137,0,0,0,0,0,0,0,0,0,68,68,0,1,137,136,68,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,71,0,0,136,140,72,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,73,0,0,136,140,72,0,0,0,0,0,0,0,0,0,0,0
18236,18415,0,205,0,0,208,0,0,0,0,0,0,0,0,0,70,73,0,0,136,141,73,0,0,0,0,0,0,0,0,0,0,0
0,0,0,73,0,0,76,0,0,0,0,0,0,0,0,0,70,70,0,0,138,141,70,0,0,0,0,0,0,0,0,0,0,0
6513,6919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,69,0,0,140,140,69,0,0,0,0,0,0,0,0,0,0,0
12537,11456,0,135,0,0,131,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18238,17892,0,205,0,0,205,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,138,70,0,0,0,0,0,0,0,0,0,0,0
18238,18067,0,205,0,0,206,0,0,0,0,0,0,0,0,0,70,72,0,0,136,138,70,0,0,0,0,0,0,0,0,0,0,0
6058,6650,0,68,0,0,72,0,0,0,0,0,0,0,0,0,72,76,0,0,136,144,76,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
14897,14897,0,167,0,0,169,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
10427,10140,0,117,0,0,0,0,0,0,0,0,0,0,0,0,69,68,0,0,141,140,68,0,0,0,0,3,0,0,0,0,0,0
11688,10880,0,132,0,0,125,0,0,0,0,0,0,0,0,0,69,68,0,0,138,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18172,17848,0,204,0,0,204,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18238,17892,0,205,0,0,205,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
6496,5950,0,70,0,0,68,0,0,0,0,0,0,0,0,0,71,68,0,0,144,144,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18610,17848,0,206,0,0,204,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
12180,11942,0,137,0,0,137,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18174,17850,0,204,0,0,204,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
12116,11900,0,136,0,0,136,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,68,0,0,169,160,68,0,0,0,0,9,0,0,0,0,0,0
21010,17892,0,238,0,0,205,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,68,0,0,157,148,68,0,0,0,0,9,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,141,140,68,0,0,0,0,2,0,0,0,0,0,0
20574,17850,0,232,0,0,204,0,0,0,0,0,0,0,0,0,70,68,0,0,138,136,68,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,68,0,0,142,139,68,0,0,0,0,3,0,0,0,0,0,0
10499,9823,0,118,0,0,112,0,0,0,0,0,0,0,0,0,69,69,0,0,141,141,69,0,0,0,0,3,0,0,0,0,0,0
8401,7878,0,95,0,0,89,0,0,0,0,0,0,0,0,0,70,68,0,0,138,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,68,0,0,157,154,68,0,0,0,0,6,0,0,0,0,0,0
21508,18280,0,243,0,0,209,0,0,0,0,0,0,0,0,0,77,68,0,0,148,146,72,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,72,0,0,138,142,72,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,76,0,0,160,158,72,0,0,0,0,9,0,0,0,0,0,0
20848,19924,0,229,0,0,216,0,0,0,0,0,0,0,0,0,68,68,0,0,139,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18238,17892,0,205,0,0,205,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
8750,8686,0,98,0,0,99,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,1,137,136,68,0,1,0,0,0,0,0,0,0,0,0
21886,21064,0,243,0,0,241,0,0,0,0,0,0,0,0,0,69,68,0,1,143,140,68,0,1,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,68,0,1,138,136,68,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
19466,17850,0,213,0,0,204,0,0,0,0,0,0,0,0,0,68,68,0,1,137,136,68,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18582,17890,0,206,0,0,205,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,74,0,0,77,0,0,0,0,0,0,0,0,0,68,68,0,1,137,136,69,0,1,0,0,0,0,0,0,0,0,0
6859,7022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,69,0,0,136,137,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,69,0,0,136,137,69,0,0,0,0,0,0,0,0,0,0,0
0,17829,0,202,0,0,203,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
17992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,69,0,0,136,137,69,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
17965,17626,0,202,0,0,202,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,69,0,1,137,137,69,0,0,0,0,0,0,0,0,0,0,0
18866,18007,0,206,0,0,205,0,0,0,0,0,0,0,0,0,68,68,0,1,137,136,68,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,1,137,136,68,0,1,0,0,0,0,0,0,0,0,0
8919,8514,0,97,0,0,97,0,0,0,0,0,0,0,0,0,71,68,0,0,142,142,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,68,0,0,138,138,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
23003,21435,0,250,0,0,245,0,0,0,0,0,0,0,0,0,68,68,0,1,137,136,68,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,71,0,0,136,141,73,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,73,0,0,136,139,71,0,0,0,0,0,0,0,0,0,0,0
18234,18588,0,205,0,0,209,0,0,0,0,0,0,0,0,0,69,70,0,0,136,138,71,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,73,0,0,136,141,72,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18174,18200,0,204,0,0,206,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,69,0,0,136,137,69,0,0,0,0,0,0,0,0,0,0,0
12524,11900,0,141,0,0,136,0,0,0,0,0,0,0,0,0,70,68,0,0,143,140,68,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18162,17720,0,204,0,0,203,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18442,18022,0,207,0,0,206,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,72,0,0,136,140,72,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,69,70,0,0,136,140,72,0,0,0,0,0,0,0,0,0,0,0
12906,13175,0,145,0,0,0,0,0,0,0,0,0,0,0,0,71,74,0,0,136,140,72,0,0,0,0,0,0,0,0,0,0,0
11388,11715,0,128,0,0,131,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18174,17850,0,204,0,0,204,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18236,17890,0,205,0,0,205,0,0,0,0,0,0,0,0,0,69,68,0,0,138,140,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,68,0,0,142,140,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18959,17848,0,208,0,0,204,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,6126,0,70,0,0,70,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,141,0,0,141,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
12544,12296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
17626,17316,0,198,0,0,198,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,139,136,68,0,0,0,0,3,0,0,0,0,0,0
7711,7278,0,86,0,0,83,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
16873,16564,0,190,0,0,190,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18174,17850,0,204,0,0,204,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
10874,10780,0,122,0,0,123,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
19416,18970,0,218,0,0,217,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18238,17892,0,205,0,0,205,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
12992,11900,0,140,0,0,136,0,0,0,0,0,0,0,0,0,72,68,0,0,144,144,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18172,17848,0,204,0,0,204,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,136,137,69,0,0,0,0,0,0,0,0,0,0,0
18238,18150,0,205,0,0,206,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
12114,11898,0,136,0,0,136,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18174,17850,0,204,0,0,204,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18236,17890,0,205,0,0,205,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,73,0,0,72,0,0,0,0,0,0,0,0,0,68,68,0,1,137,136,68,0,1,0,0,0,0,0,0,0,0,0
6768,6306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,1,137,136,68,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,1,137,136,68,0,1,0,0,0,0,0,0,0,0,0
18502,17494,0,202,0,0,200,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,1,137,136,68,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
18834,17890,0,209,0,0,205,0,0,0,0,0,0,0,0,0,70,68,0,0,143,140,68,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,1,137,136,68,0,1,0,0,0,0,0,0,0,0,0
12810,11900,0,141,0,0,136,0,0,0,0,0,0,0,0,0,68,68,0,0,136,136,68,0,0,0,0,0,0,0,0,0,0,0
