ifInOctets11,ifOutOctets11,ifOutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcpActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps
0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,68,83,0,0,150,151,112,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,31,0,0,0,0,0,68,84,0,0,151,150,113,0,0,0,0,0,0,0,0,0,0,0
41420,442732,0,490,0,0,672,0,0,15,31,0,0,0,0,0,68,84,0,0,152,152,115,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,31,0,0,0,0,0,68,84,0,0,152,152,116,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,68,82,0,0,150,151,111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,25,0,0,0,0,0,68,82,0,0,149,148,109,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,26,0,0,0,0,0,68,82,0,0,148,148,106,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,0,68,81,0,0,149,150,107,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,694,0,0,14,29,0,0,0,0,0,68,84,0,0,152,152,116,0,0,0,0,0,0,0,0,0,0,0
43576,443192,0,514,0,0,0,0,0,14,29,0,0,0,0,0,68,82,0,0,150,149,109,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,23,0,0,0,0,0,68,80,0,0,147,147,101,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,24,0,0,0,0,0,68,79,0,0,148,148,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,21,0,0,0,0,0,68,80,0,0,147,148,104,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,68,80,0,0,147,146,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,25,0,0,0,0,0,68,80,0,0,148,148,105,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10,21,0,0,0,0,0,68,80,0,0,148,148,104,0,0,0,0,0,0,0,0,0,0,0
53544,479898,0,629,0,0,821,0,0,13,25,0,0,0,0,0,68,80,0,0,147,147,102,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,25,0,0,0,0,0,68,80,0,0,149,149,106,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,23,0,0,0,0,0,68,81,0,0,147,147,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,25,0,0,0,0,0,68,81,0,0,148,148,105,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,24,0,0,0,0,0,68,79,0,0,147,147,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,68,80,0,0,148,148,104,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,21,0,0,0,0,0,68,80,0,0,147,148,104,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,749,0,0,16,32,0,0,0,0,0,68,85,0,0,153,153,118,0,0,0,0,0,0,0,0,0,0,0
48702,442343,0,571,0,0,0,0,0,16,31,0,0,0,0,0,68,83,0,0,154,151,117,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,17,34,0,0,0,0,0,68,85,0,0,152,152,113,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,27,0,0,0,0,0,68,84,0,0,152,151,116,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,17,34,0,0,0,0,0,68,83,0,0,153,153,117,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,24,0,1,0,0,0,68,82,0,0,147,148,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,23,0,0,0,0,0,68,79,0,0,147,146,101,0,0,0,0,0,0,0,0,0,0,0
42960,439393,0,507,0,0,684,0,0,12,25,0,0,0,0,0,68,80,0,0,148,149,105,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,68,81,0,0,149,148,105,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,23,0,0,0,0,0,68,80,0,0,147,147,102,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,28,0,0,0,0,0,68,82,0,0,149,149,109,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,68,79,0,0,148,148,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,68,80,0,0,147,147,102,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,25,0,0,0,0,0,69,84,0,0,148,152,107,0,0,0,0,0,0,0,0,0,0,0
53078,466449,0,622,0,0,814,0,0,11,21,0,0,0,0,0,70,81,0,0,147,148,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,68,79,0,0,147,147,102,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,25,0,0,0,0,0,68,80,0,0,148,148,104,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,20,0,0,0,0,0,68,80,0,0,147,148,102,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,23,0,0,0,0,0,68,79,0,0,147,146,101,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,24,0,0,0,0,0,68,80,0,0,147,148,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10,21,0,0,0,0,0,68,79,0,0,148,147,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,24,0,0,0,0,0,68,80,0,0,146,147,101,0,0,0,0,0,0,0,0,0,0,0
54222,462780,0,634,0,0,820,0,0,12,23,0,0,0,0,0,68,80,0,0,148,148,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10,21,0,0,0,0,0,68,79,0,0,147,146,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,24,0,0,0,0,0,68,80,0,0,147,148,101,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,23,0,0,0,0,0,68,80,0,0,148,147,102,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,68,79,0,0,147,147,102,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,25,0,0,0,0,0,68,80,0,0,147,147,102,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,24,0,0,0,0,0,68,80,0,0,149,149,106,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,68,80,0,0,146,146,99,0,0,0,0,0,0,0,0,0,0,0
54410,465742,0,637,0,0,822,0,0,12,24,0,0,0,0,0,69,80,0,0,148,149,104,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,24,0,0,0,0,0,68,82,0,0,150,150,111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,29,0,0,0,0,0,68,84,0,0,151,152,115,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,32,0,0,0,0,0,68,84,0,0,152,151,116,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,32,0,0,0,0,0,68,84,0,0,151,152,117,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,32,0,0,0,0,0,68,84,0,0,151,151,113,0,0,0,0,0,0,0,0,0,0,0
42044,445082,0,497,0,0,681,0,0,15,30,0,0,0,0,0,68,83,0,0,149,149,109,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,24,0,0,0,0,0,68,80,0,0,149,149,105,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,22,0,0,0,0,0,68,80,0,0,147,147,104,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,25,0,0,0,0,0,68,80,0,0,148,147,101,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,68,80,0,0,148,148,105,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,23,0,0,0,0,0,68,80,0,0,148,148,106,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,25,0,0,0,0,0,68,81,0,0,147,147,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,68,79,0,0,148,148,104,0,0,0,0,0,0,0,0,0,0,0
54416,473252,0,637,0,0,826,0,0,11,21,0,0,0,0,0,68,80,0,0,146,146,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,23,0,0,0,0,0,68,79,0,0,147,148,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,68,80,0,0,148,148,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10,21,0,0,0,0,0,68,79,0,0,147,146,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,24,0,0,0,0,0,68,80,0,0,147,147,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,68,80,0,0,148,148,104,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,68,79,0,0,146,147,101,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,24,0,0,0,0,0,68,80,0,0,148,147,103,0,0,0,0,0,0,0,0,0,0,0
54220,459700,0,634,0,0,818,0,0,10,21,0,0,0,0,0,68,80,0,0,148,148,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,23,0,0,0,0,0,68,79,0,0,146,147,101,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,24,0,0,0,0,0,68,80,0,0,148,148,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10,21,0,0,0,0,0,68,80,0,0,148,147,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,23,0,0,0,0,0,68,79,0,0,146,147,101,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,24,0,0,0,0,0,68,80,0,0,149,148,104,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10,21,0,0,0,0,0,68,79,0,0,147,147,102,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,25,0,0,0,0,0,68,81,0,0,147,147,102,0,0,0,0,0,0,0,0,0,0,0
54284,462692,0,635,0,0,819,0,0,11,23,0,0,0,0,0,68,79,0,0,148,148,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,21,0,0,0,0,0,68,80,0,0,146,146,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,24,0,0,0,0,0,68,80,0,0,148,148,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,23,0,0,0,0,0,68,79,0,0,148,148,104,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,68,80,0,0,146,146,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,25,0,0,0,0,0,68,79,0,0,147,148,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10,22,0,0,0,0,0,68,80,0,0,148,148,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,21,0,0,0,0,0,68,79,0,0,147,146,100,0,0,0,0,0,0,0,0,0,0,0
54352,462756,0,636,0,0,820,0,0,12,24,0,0,0,0,0,68,80,0,0,148,148,104,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,21,0,0,0,0,0,68,80,0,0,147,147,102,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,22,0,0,0,0,0,68,79,0,0,146,146,101,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,24,0,0,0,0,0,68,79,0,0,148,148,103,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,21,0,0,0,0,0,68,80,0,0,147,147,104,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,29,0,0,0,0,0,68,84,0,0,151,151,115,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,32,0,0,0,0,0,68,84,0,0,152,152,114,0,0,0,0,0,0,0,0,0,0,0
48166,452291,0,566,0,0,749,0,0,16,33,0,0,0,0,0,68,85,0,0,152,152,117,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,33,0,0,0,0,0,68,85,0,0,152,152,118,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,32,0,0,0,0,0,68,84,0,0,152,152,116,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,17,34,0,0,0,0,0,68,85,0,0,152,153,118,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,68,83,0,0,150,149,110,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,26,0,0,0,0,0,68,82,0,0,149,150,112,0,0,0,0,0,0,0,0,0,0,0
42108,456876,0,498,0,0,687,0,0,13,29,0,0,0,0,0,68,82,0,0,150,149,111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,68,82,0,0,149,150,107,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,68,84,0,0,150,152,113,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,70,86,0,0,150,152,113,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,25,0,0,0,0,0,69,82,0,0,150,150,109,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,0,68,81,0,0,148,148,106,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,68,82,0,0,150,150,109,0,0,0,0,0,0,0,0,0,0,0
48422,475459,0,570,0,0,770,0,0,13,27,0,0,0,0,0,68,82,0,0,150,150,111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,26,0,0,0,0,0,68,82,0,0,149,149,109,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,27,0,1,0,0,0,68,82,0,0,149,150,108,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,68,82,0,0,150,149,109,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,0,68,81,0,0,150,150,110,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,27,0,0,0,0,0,68,84,0,0,149,152,112,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,26,0,0,0,0,0,70,84,0,0,149,152,110,0,0,0,0,0,0,0,0,0,0,0
48630,475608,0,573,0,0,773,0,0,13,27,0,0,0,0,0,70,86,0,0,150,152,111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,70,84,0,0,149,151,111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,68,82,0,0,150,151,111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,25,0,0,0,0,0,68,82,0,0,150,150,110,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,68,82,0,0,149,148,107,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,68,82,0,0,150,150,110,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,68,82,0,0,150,150,111,0,0,0,0,0,0,0,0,0,0,0
48486,476973,0,571,0,0,771,0,0,12,27,0,0,0,0,0,68,82,0,0,150,150,109,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,26,0,0,0,0,0,68,82,0,0,149,150,110,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,0,68,84,0,0,149,152,110,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,29,0,0,0,0,0,70,85,0,0,150,151,112,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,69,83,0,0,150,151,111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,25,0,0,0,0,0,68,82,0,0,150,149,110,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,28,0,0,0,0,0,68,82,0,0,149,149,106,0,0,0,0,0,0,0,0,0,0,0
48548,482129,0,572,0,0,778,0,0,15,28,0,0,0,0,0,68,82,0,0,149,150,110,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,29,0,0,0,0,0,68,82,0,0,151,151,113,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,29,0,0,0,0,0,68,83,0,0,151,150,111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,26,0,0,0,0,0,68,83,0,0,150,150,111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,68,82,0,0,149,149,108,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,29,0,0,0,0,0,68,83,0,0,150,151,112,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,29,0,0,0,0,0,68,82,0,0,150,150,110,0,1,0,0,0,0,0,0,0,0,0
49086,490188,0,576,0,0,775,0,0,13,28,0,0,0,0,0,68,82,0,1,152,150,111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,25,0,0,0,0,0,68,82,0,1,150,150,109,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,68,82,0,0,150,149,108,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,29,0,0,0,0,0,68,83,0,0,149,150,111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,28,0,0,0,0,0,68,82,0,0,151,150,112,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,68,82,0,0,150,151,110,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,26,0,0,0,0,0,68,83,0,1,151,149,111,0,1,0,0,0,0,0,0,0,0,0
45338,445928,0,528,0,0,708,0,0,14,29,0,0,0,0,0,68,82,0,0,148,149,108,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,29,0,0,0,0,0,68,83,0,0,151,150,111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,68,82,0,0,150,151,110,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,68,82,0,0,151,150,111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,26,0,0,0,0,0,68,83,0,0,150,150,112,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,28,0,0,0,0,0,68,82,0,0,148,149,108,0,0,0,0,0,0,0,0,0,0,0
45816,463392,0,541,0,0,729,0,0,15,30,0,0,0,0,0,68,83,0,0,151,150,112,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,29,0,0,0,0,0,68,82,0,0,151,151,112,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,29,0,0,0,0,0,68,84,0,0,151,151,112,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,29,0,0,0,0,0,68,83,0,1,152,152,115,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,30,0,0,0,0,0,68,84,0,0,151,151,115,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,31,0,0,0,0,0,68,84,0,2,154,152,117,0,1,0,0,0,0,0,0,0,0,0
43206,447866,0,502,0,0,682,0,0,16,32,0,0,0,0,0,68,84,0,0,151,150,111,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,31,0,0,0,0,0,68,84,0,1,152,152,115,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,32,0,0,0,0,0,68,84,0,0,152,151,115,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,31,0,0,0,0,0,68,83,0,0,151,151,115,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,31,0,0,0,0,0,68,84,0,0,152,152,116,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,68,84,0,0,151,151,114,0,0,0,0,0,0,0,0,0,0,0
42516,455360,0,500,0,0,686,0,0,15,29,0,0,0,0,0,68,84,0,1,152,152,115,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,31,0,0,0,0,0,68,83,0,0,151,151,114,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,31,0,0,0,0,0,68,84,0,1,152,150,113,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,31,0,0,0,0,0,68,84,0,0,151,152,115,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,32,0,0,0,0,0,68,84,0,0,153,152,117,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,17,33,0,0,0,0,0,68,85,0,0,151,152,116,0,0,0,0,0,0,0,0,0,0,0
43054,466091,0,504,0,0,694,0,0,16,32,0,0,0,0,0,68,84,0,0,152,152,117,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,31,0,0,0,0,0,68,85,0,0,153,152,116,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,32,0,0,0,0,0,68,84,0,0,151,152,115,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,32,0,0,0,0,0,68,84,0,1,153,152,117,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,28,0,0,0,0,0,68,84,0,0,151,151,113,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,68,83,0,0,150,150,114,0,0,0,0,0,0,0,0,0,0,0
42710,459988,0,503,0,0,691,0,0,15,30,0,0,0,0,0,68,83,0,0,151,150,110,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,31,0,0,0,0,0,68,84,0,1,152,152,114,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,29,0,0,0,0,0,68,82,0,0,151,151,112,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,29,0,0,0,0,0,68,83,0,0,150,150,112,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,0,68,83,0,0,151,150,112,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,68,83,0,0,150,152,114,0,0,0,0,0,0,0,0,0,0,0
42670,435738,0,498,0,0,673,0,0,14,30,0,0,0,0,0,68,84,0,1,152,149,110,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,68,83,0,0,150,151,112,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,29,0,0,0,0,0,68,82,0,0,152,151,113,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,68,84,0,0,152,152,115,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,27,0,1,0,0,0,68,83,0,0,150,151,112,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,29,0,0,0,0,0,68,82,0,0,150,150,112,0,0,0,0,0,0,0,0,0,0,0
0,437487,0,499,0,0,677,0,0,15,29,0,0,0,0,0,68,83,0,1,151,150,109,0,1,0,0,0,0,0,0,0,0,0
42244,0,0,0,0,0,0,0,0,14,30,0,0,0,0,0,68,84,0,0,151,150,113,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,31,0,0,0,0,0,68,83,0,0,151,152,116,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,68,83,0,0,151,151,113,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,28,0,0,0,0,0,68,84,0,1,152,151,113,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,29,0,0,0,0,0,68,83,0,0,151,150,112,0,0,0,0,0,0,0,0,0,0,0
42554,438620,0,497,0,0,674,0,0,15,29,0,0,0,0,0,68,82,0,0,149,149,109,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,30,0,0,0,0,0,68,83,0,1,151,151,112,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,29,0,0,0,0,0,68,83,0,0,151,150,113,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,68,83,0,0,151,151,114,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,31,0,0,0,0,0,68,85,0,0,151,152,116,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,68,84,0,1,153,152,117,0,1,0,0,0,0,0,0,0,0,0
