ifInOctets11,ifOutOctets11,ifOutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcpActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps
0,0,0,0,0,0,0,0,17589,17856,17982,0,0,0,0,0,68,68,0,1,35377,36940,18672,0,1,0,0,0,0,0,0,0,0,0
2021742,1684810,0,31532,0,0,31112,0,12912,12998,12770,0,0,0,0,0,68,68,0,0,25494,24692,12407,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10847,10797,10543,0,0,0,0,0,68,68,0,0,20946,20564,10456,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8522,8770,8962,0,0,0,0,0,71,68,0,0,17316,17048,8456,0,0,0,0,3,0,0,0,0,0,0
1942858,1631773,0,30267,0,0,30090,0,10761,10686,10416,0,0,0,0,0,69,68,0,0,21948,21856,11035,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12845,12747,12743,0,0,0,0,0,68,68,0,0,25777,26263,13303,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,26574,0,12571,12550,12564,0,0,0,0,0,68,68,0,1,26855,26507,13395,0,1,0,0,0,0,0,0,0,0,0
1704492,1439935,0,26577,0,0,0,0,10194,10621,10375,0,0,0,0,0,68,68,0,1,17861,19020,9540,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11117,10963,10851,0,0,0,0,0,68,68,0,0,21618,20354,10340,0,0,0,0,0,0,0,0,0,0,0
2016057,1685102,0,31419,0,0,31089,0,9321,9425,9438,0,0,0,0,0,68,68,0,1,20791,20774,10396,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10246,10283,10368,0,0,0,0,0,68,68,0,0,19053,19385,9895,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10148,10113,10112,0,0,0,0,0,68,68,0,0,23546,23691,11798,0,0,0,0,0,0,0,0,0,0,0
2037047,1711102,0,31741,0,0,31556,0,11664,12087,11818,0,0,0,0,0,68,68,0,0,19684,19630,9976,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11941,12035,11886,0,0,0,0,0,68,68,0,1,25553,26051,13322,0,1,0,0,0,0,0,0,0,0,0
1667886,1385265,0,26004,0,0,25567,0,11459,11474,11195,0,0,0,0,0,68,68,0,0,21089,20208,10257,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10364,10520,10501,0,0,0,0,0,68,68,0,0,23492,23560,11628,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10020,10004,9835,0,0,0,0,0,68,70,0,0,21275,21084,10581,0,0,0,0,0,0,0,0,0,0,0
1998462,1680218,0,31146,0,0,30985,0,11631,11984,12057,0,0,0,0,0,71,71,0,0,19593,19654,10846,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8602,8451,8345,0,0,0,0,0,80,68,0,0,18767,18784,8564,0,0,0,0,6,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8644,8514,8744,0,0,0,0,0,68,68,0,0,14678,14615,7219,0,0,0,0,0,0,0,0,0,0,0
1632254,1376586,0,25416,0,0,25366,0,7466,7484,7227,0,0,0,0,0,74,68,0,0,14454,14600,7315,0,0,0,0,6,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7313,7388,7393,0,0,0,0,0,68,68,0,0,15941,16013,8145,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7185,7126,7122,0,0,0,0,0,68,68,0,0,14028,13828,6886,0,0,0,0,0,0,0,0,0,0,0
1528870,1289712,0,23804,0,0,23757,0,8049,8103,8213,0,0,0,0,0,68,68,0,0,15744,16116,8014,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7380,7384,7305,0,0,0,0,0,68,68,0,0,16169,15871,7907,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7114,7021,6982,0,0,0,0,0,68,68,0,0,13247,13213,6669,0,0,0,0,0,0,0,0,0,0,0
1377724,1165012,0,21448,0,0,21448,0,8164,8259,8603,0,0,0,0,0,68,68,0,0,16792,16776,8374,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8319,8598,8250,0,0,0,0,0,68,68,0,0,21273,21333,10869,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,23730,0,12982,12844,12698,0,0,0,0,0,68,68,0,0,22507,22395,11000,0,0,0,0,0,0,0,0,0,0,0
1535202,1286324,0,23931,0,0,0,0,8695,8950,9321,0,0,0,0,0,68,68,0,0,18286,18478,9608,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8490,8221,7837,0,0,0,0,0,80,68,0,0,14537,14349,6834,0,0,0,0,2,0,0,0,0,0,0
1593203,1343136,0,24808,0,0,24753,0,8212,8310,8329,0,0,0,0,0,71,68,0,0,16694,16710,8340,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6283,6185,6106,0,0,0,0,0,75,68,0,0,13706,14146,7075,0,0,0,0,6,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7457,7603,7642,0,0,0,0,0,68,68,0,0,18084,17861,8981,0,0,0,0,3,0,0,0,0,0,0
1489749,1255366,0,23184,0,0,23121,0,10558,10542,10477,0,0,0,0,0,68,68,0,0,18924,18916,9400,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7215,7194,7110,0,0,0,0,0,68,68,0,0,13945,14043,7093,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7174,7173,7217,0,0,0,0,0,68,68,0,0,14808,14628,7318,0,0,0,0,0,0,0,0,0,0,0
1540798,1298852,0,23996,0,0,23925,0,7789,7906,7995,0,0,0,0,0,70,72,0,0,13845,13748,6786,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6585,6473,6438,0,0,0,0,0,69,69,0,0,17238,17250,8597,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8964,8985,9062,0,0,0,0,0,68,68,0,0,15287,15200,7607,0,0,0,0,0,0,0,0,0,0,0
1487102,1256940,0,23156,0,0,23148,0,8743,8798,8686,0,0,0,0,0,68,68,0,0,19218,19311,9763,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8039,7991,7933,0,0,0,0,0,72,76,0,0,14402,14484,7163,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6520,6545,6527,0,0,0,0,0,70,70,0,0,12157,11997,6228,0,0,0,0,0,0,0,0,0,0,0
1479998,1252018,0,23050,0,0,23052,0,9616,9599,9591,0,0,0,0,0,68,68,0,0,19420,19404,9492,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5806,5998,6598,0,0,0,0,0,68,68,0,0,13295,13367,6702,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6116,5977,5301,0,0,0,0,0,68,68,0,0,11735,11661,5796,0,0,0,0,0,0,0,0,0,0,0
1359102,1144878,0,21156,0,0,21072,0,6729,6723,6749,0,0,0,0,0,71,73,0,0,13113,13172,6631,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6145,6200,6184,0,0,0,0,0,68,68,0,0,11334,11266,5605,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5013,5108,5152,0,0,0,0,0,68,68,0,0,10844,10882,5490,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,18818,0,6535,6405,6342,0,0,0,0,0,68,68,0,0,13551,13605,6762,0,0,0,0,0,0,0,0,0,0,0
1209405,1023312,0,18817,0,0,0,0,7133,7285,7268,0,0,0,0,0,68,68,0,0,13946,13880,6921,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5997,5919,5877,0,0,0,0,0,68,68,0,0,11977,12045,6096,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19580,0,0,19546,0,6230,6182,6189,0,0,0,0,0,68,68,0,1,12722,12668,6252,0,1,0,0,0,0,0,0,0,0,0
1258002,1062189,0,0,0,0,0,0,5677,5668,5728,0,0,0,0,0,68,68,0,1,11132,11197,5643,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5579,5622,5735,0,0,0,0,0,68,68,0,0,11884,12285,6525,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,18526,0,7659,7617,7460,0,0,0,0,0,68,68,0,1,14933,14465,6808,0,0,0,0,0,0,0,0,0,0,0
1191926,1007371,0,18528,0,0,0,0,6634,6673,6665,0,0,0,0,0,68,68,0,0,13456,13633,6933,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5618,5595,5641,0,0,0,0,0,68,68,0,0,13146,12972,6461,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,19671,0,6379,6353,6322,0,0,0,0,0,68,68,0,1,11707,11674,5780,0,1,0,0,0,0,0,0,0,0,0
1264398,1069091,0,19671,0,0,0,0,5696,5725,5702,0,0,0,0,0,68,68,0,0,11096,11306,5638,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6746,6790,6826,0,0,0,0,0,68,68,0,1,16812,16601,8436,0,1,0,0,0,0,0,0,0,0,0
1305674,1103721,0,20323,0,0,20318,0,9901,10059,10045,0,0,0,0,0,68,68,0,0,17180,17316,8595,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6342,6184,6096,0,0,0,0,0,68,68,0,0,12241,12199,6283,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6101,6204,6247,0,0,0,0,0,68,68,0,0,12816,12786,6201,0,0,0,0,0,0,0,0,0,0,0
1292284,1088719,0,20112,0,0,20035,0,6269,6212,6170,0,0,0,0,0,68,68,0,0,13626,13580,6786,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6065,6053,6094,0,0,0,0,0,70,68,0,0,11216,11412,5712,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5698,5703,5935,0,0,0,0,0,70,68,0,0,13571,13348,6696,0,1,0,0,0,0,0,0,0,0,0
1240320,1047627,0,19285,0,0,19274,0,7166,7169,7043,0,0,0,0,0,70,68,0,1,12910,13089,6680,0,0,0,0,6,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6331,6320,6219,0,0,0,0,0,68,68,0,0,11705,11546,5632,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5681,5695,5664,0,0,0,0,0,68,68,0,1,11411,11452,5730,0,0,0,0,0,0,0,0,0,0,0
0,0,0,18763,0,0,18757,0,6281,6343,6330,0,0,0,0,0,68,68,0,0,12905,12887,6464,0,0,0,0,0,0,0,0,0,0,0
1206518,1019931,0,0,0,0,0,0,5666,5569,5585,0,0,0,0,0,68,68,0,0,12318,12302,6152,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6834,6930,6962,0,0,0,0,0,68,68,0,1,17982,18037,9084,0,1,0,0,0,0,0,0,0,0,0
1322806,1116765,0,20588,0,0,20558,0,8708,8658,8568,0,0,0,0,0,68,68,0,0,13955,13989,7059,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6938,6960,6946,0,0,0,0,0,68,68,0,0,12554,12450,6192,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5678,5734,5862,0,0,0,0,0,68,68,0,0,11685,11673,5872,0,0,0,0,0,0,0,0,0,0,0
0,1059740,0,19505,0,0,19497,0,7966,7929,7773,0,0,0,0,0,68,68,0,0,15938,15956,7904,0,0,0,0,0,0,0,0,0,0,0
1253492,0,0,0,0,0,0,0,5610,5656,5659,0,0,0,0,0,68,68,0,1,12110,12072,6262,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7647,8126,8204,0,0,0,0,0,68,68,0,0,16839,16884,8222,0,0,0,0,0,0,0,0,0,0,0
1482146,1247572,0,23075,0,0,22978,0,8501,8129,8735,0,0,0,0,0,68,68,0,0,17134,17452,8813,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8394,8490,7915,0,0,0,0,0,68,68,0,0,15887,15788,7880,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6626,6622,6568,0,0,0,0,0,68,68,0,1,17202,17086,8556,0,0,0,0,0,0,0,0,0,0,0
1681750,1419211,0,26194,0,0,26155,0,10360,10481,10300,0,0,0,0,0,68,68,0,0,16698,16622,8291,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6970,6854,6912,0,0,0,0,0,68,68,0,0,14626,14688,7315,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9566,9481,9581,0,0,0,0,0,68,68,0,0,24252,24174,12029,0,0,0,0,0,0,0,0,0,0,0
1728958,1455069,0,26935,0,0,26819,0,10151,10213,10251,0,0,0,0,0,68,68,0,1,18537,18736,9585,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13773,13985,14499,0,0,0,0,0,68,68,0,0,33720,35579,17924,0,0,0,0,0,0,0,0,0,0,0
1835758,1542458,0,28626,0,0,28480,0,15804,15858,15227,0,0,0,0,0,68,68,0,0,26275,26030,12846,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10098,10356,10560,0,0,0,0,0,68,68,0,1,23199,21578,10985,0,1,0,0,0,0,0,0,0,0,0
1544494,1296242,0,24075,0,0,23920,0,12411,12172,11530,0,0,0,0,0,68,68,0,0,18668,18590,9281,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8713,8757,8733,0,0,0,0,0,78,69,0,0,16113,16890,8380,0,0,0,0,6,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6533,6513,6490,0,0,0,0,0,77,68,0,0,16223,15478,8490,0,0,0,0,4,0,0,0,0,0,0
1985632,1616826,0,30921,0,0,29811,0,14722,16077,15148,0,0,0,0,0,74,68,0,2,30674,30700,14529,0,2,0,0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13108,13099,13124,0,0,0,0,0,69,69,0,1,23359,23353,12330,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,23514,0,9310,9149,8969,0,0,0,0,0,70,68,0,1,19485,19500,9230,0,1,0,0,0,0,0,0,0,0,0
1513850,1274802,0,23583,0,0,0,0,9855,9844,9845,0,0,0,0,0,70,68,0,1,18804,18610,9588,0,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,24185,0,14801,15075,15017,0,0,0,0,0,71,73,0,1,32749,32846,16220,0,1,0,0,2,0,0,0,0,0,0
1562750,1310818,0,24344,0,0,0,0,10931,10863,10700,0,0,0,0,0,68,68,0,0,18146,18192,9566,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,8166,8244,8262,0,0,0,0,0,68,68,0,0,18397,19303,9389,0,0,0,0,0,0,0,0,0,0,0
1957434,1646337,0,30511,0,0,30368,0,12460,12642,12552,0,0,0,0,0,68,68,0,2,26182,25876,13006,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9136,9037,9142,0,0,0,0,0,68,68,0,0,24114,23364,11793,0,0,0,0,0,0,0,0,0,0,0
0,1416353,0,26344,0,0,26143,0,17661,17876,17595,0,0,0,0,0,68,68,0,0,27648,29032,14748,0,0,0,0,0,0,0,0,0,0,0
1689980,0,0,0,0,0,0,0,13353,13339,13276,0,0,0,0,0,68,68,0,1,25304,24028,12263,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,25850,0,9194,9096,9097,0,0,0,0,0,68,68,0,0,19299,20365,10309,0,0,0,0,0,0,0,0,0,0,0
1661116,1400807,0,25895,0,0,0,0,12698,12770,14107,0,0,0,0,0,68,68,0,0,34656,33517,16916,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,26209,0,15213,15892,13829,0,0,0,0,0,68,68,0,1,18440,18388,9248,0,1,0,0,0,0,0,0,0,0,0
1723960,1420065,0,26880,0,0,0,0,9006,9352,9396,0,0,0,0,0,68,68,0,1,22200,22795,11542,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10833,10757,11173,0,0,0,0,0,68,68,0,1,20669,20073,10033,0,1,0,0,0,0,0,0,0,0,0
1931066,1625401,0,30088,0,0,29976,0,9289,9479,8957,0,0,0,0,0,68,68,0,1,19414,19820,10045,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9608,9299,9355,0,0,0,0,0,68,68,0,1,16664,16364,8164,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7281,7286,7272,0,0,0,0,0,68,68,0,0,13738,13984,7004,0,0,0,0,0,0,0,0,0,0,0
1587440,1341554,0,24715,0,0,24715,0,10532,10443,10445,0,0,0,0,0,68,68,0,1,22385,22495,12023,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7780,7858,7818,0,0,0,0,0,80,68,0,0,15855,15609,7247,0,1,0,0,6,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7954,8169,9194,0,0,0,0,0,68,68,0,1,19843,20173,10142,0,0,0,0,0,0,0,0,0,0,0
1504112,1264678,0,23424,0,0,23319,0,15164,15190,13789,0,0,0,0,0,74,68,0,1,24738,24512,12856,0,1,0,0,6,0,0,0,0,0,0
1533324,1269138,0,23907,0,0,23436,0,20415,22976,21932,0,0,0,0,0,81,68,0,0,55016,55883,28246,0,0,0,0,6,0,0,0,0,0,0
2524247,1968902,0,39396,0,0,36417,0,30325,31610,30066,0,0,0,0,0,78,68,0,1,54460,55758,28488,0,1,0,0,6,0,0,0,0,0,0
1713929,1362041,0,26741,0,0,25181,0,28189,30350,28999,0,0,0,0,0,80,68,0,1,61398,61288,31193,0,1,0,0,9,0,0,0,0,0,0
1723170,1446067,0,26881,0,0,26737,0,25092,24604,24373,0,0,0,0,0,74,68,0,0,48245,47495,23641,0,0,0,0,6,0,0,0,0,0,0
1653610,1382953,0,25811,0,0,25568,0,26864,26807,26055,0,0,0,0,0,70,72,0,0,57464,57082,28186,0,0,0,0,0,0,0,0,0,0,0
2026922,1697191,0,31645,0,0,31361,0,33371,34446,34992,0,0,0,0,0,72,76,0,0,73951,74756,38108,0,0,0,0,0,0,0,0,0,0,0
2671778,2240407,0,41721,0,0,41447,0,41788,41793,41826,0,0,0,0,0,70,68,0,0,85218,85146,42689,0,0,0,0,3,0,0,0,0,0,0
2105471,1770084,0,32912,0,0,32746,0,41160,41506,41021,0,0,0,0,0,68,68,0,0,77897,77576,38607,0,0,0,0,0,0,0,0,0,0,0
2909033,2451694,0,45423,0,0,45352,0,40483,40402,40483,0,0,0,0,0,68,68,0,0,82595,83641,42542,0,0,0,0,3,0,0,0,0,0,0
2913684,2449785,0,45500,0,0,45323,0,42640,42979,42457,0,0,0,0,0,68,68,0,0,87804,87306,43871,0,0,0,0,0,0,0,0,0,0,0
2743910,2283267,0,42847,0,0,42241,0,42485,42773,42372,0,0,0,0,0,71,68,0,0,82779,83854,41311,0,0,0,0,0,0,0,0,0,0,0
2715030,2259373,0,42387,0,0,41798,0,40276,42158,41624,0,0,0,0,0,69,68,0,0,88229,86789,43134,0,0,0,0,3,0,0,0,0,0,0
2769546,2302033,0,43247,0,0,42588,0,44053,43365,42598,0,0,0,0,0,68,68,0,0,86091,86011,42955,0,0,0,0,0,0,0,0,0,0,0
2745770,2302927,0,42877,0,0,42605,0,42490,43740,43768,0,0,0,0,0,68,68,0,0,87765,89184,44274,0,0,0,0,0,0,0,0,0,0,0
3142570,2638129,0,49076,0,0,48812,0,47964,47006,46395,0,0,0,0,0,68,68,0,0,81307,79147,39294,0,0,0,0,0,0,0,0,0,0,0
2009638,1685179,0,31373,0,0,31165,0,29785,30383,30216,0,0,0,0,0,72,72,0,0,79368,81398,41862,0,0,0,0,3,0,0,0,0,0,0
3617670,2994387,0,56506,0,0,55406,0,58421,59886,58708,0,0,0,0,0,69,69,0,0,104638,104001,52063,0,0,0,0,0,0,0,0,0,0,0
2850218,2385733,0,44508,0,0,44138,0,43988,44526,44113,0,0,0,0,0,68,68,0,0,89767,89759,43918,0,0,0,0,0,0,0,0,0,0,0
2916522,2416177,0,45551,0,0,44702,0,43165,43786,43558,0,0,0,0,0,68,68,0,0,90304,91341,47147,0,0,0,0,0,0,0,0,0,0,0
2952022,2411695,0,46089,0,0,44619,0,47339,50392,48228,0,0,0,0,0,72,68,0,0,98425,97042,48037,0,0,0,0,0,0,0,0,0,0,0
3391932,2748707,0,52968,0,0,50860,0,49156,50025,47661,0,0,0,0,0,92,68,0,1,103467,103939,52225,0,2,0,0,15,0,0,0,0,0,0
3521172,2861095,0,54962,0,0,52941,0,50546,52793,51323,0,0,0,0,0,68,68,0,3,92475,92445,47533,0,2,0,0,0,0,0,0,0,0,0
3383172,2773969,0,52831,0,0,51328,0,53793,54798,53883,0,0,0,0,0,70,68,0,1,105020,105057,51690,0,1,0,0,3,0,0,0,0,0,0
3206940,2627545,0,50075,0,0,48616,0,48869,50569,48007,0,0,0,0,0,68,68,0,0,96346,96332,48658,0,0,0,0,0,0,0,0,0,0,0
2935390,2369901,0,45840,0,0,43846,0,45484,47603,45560,0,0,0,0,0,68,68,0,2,94656,93176,45073,0,2,0,0,0,0,0,0,0,0,0
2896261,2346203,0,45220,0,0,43407,0,45605,47511,46188,0,0,0,0,0,68,68,0,1,92869,93548,47136,0,1,0,0,0,0,0,0,0,0,0
3018713,2409578,0,47139,0,0,44578,0,47516,49783,47345,0,0,0,0,0,72,68,0,4,92558,92624,46674,0,4,0,0,0,0,0,0,0,0,0
2917724,2359350,0,45538,0,0,43648,0,44717,46804,44265,0,0,0,0,0,68,68,0,1,86810,87395,43461,0,1,0,0,0,0,0,0,0,0,0
2896004,2358974,0,45218,0,0,43641,0,47450,49500,47128,0,0,0,0,0,82,68,0,1,95483,95659,48827,0,1,0,0,12,0,0,0,0,0,0
2984584,2414363,0,46591,0,0,44673,0,45814,47338,46256,0,0,0,0,0,72,68,0,1,93224,92291,46870,0,2,0,0,0,0,0,0,0,0,0
2919187,2389334,0,45583,0,0,75344,0,52201,54098,51988,0,0,0,0,0,70,68,0,2,100618,101180,49618,0,1,0,0,3,0,0,0,0,0,0
4297245,3492620,0,67100,0,0,33482,0,43530,45248,44168,0,0,0,0,0,68,68,0,0,93204,93513,47199,0,0,0,0,0,0,0,0,0,0,0
3232514,2659457,0,50478,0,0,49207,0,47773,48407,47320,0,0,0,0,0,68,68,0,1,90076,89434,44449,0,1,0,0,0,0,0,0,0,0,0
3130564,2580607,0,48885,0,0,47747,0,48876,51349,49094,0,0,0,0,0,69,68,0,1,99689,100475,49812,0,1,0,0,0,0,0,0,0,0,0
3030678,2475037,0,47318,0,0,45792,0,47664,48630,46964,0,0,0,0,0,72,72,0,1,95292,94014,48119,0,1,0,0,0,0,0,0,0,0,0
3237022,2648205,0,50543,0,0,48995,0,47697,49034,48666,0,0,0,0,0,70,69,0,1,104440,105569,52790,0,2,0,0,6,0,0,0,0,0,0
3611030,2952611,0,56383,0,0,54636,0,52591,54366,52122,0,0,0,0,0,86,68,0,2,94551,93838,47744,0,1,0,0,6,0,0,0,0,0,0
3261420,2659339,0,50923,0,0,49205,0,50090,51715,50259,0,0,0,0,0,68,68,0,1,105482,106193,53207,0,1,0,0,0,0,0,0,0,0,0
3287993,2658931,0,51342,0,0,49199,0,53613,55975,54038,0,0,0,0,0,68,68,0,1,100110,99531,50140,0,1,0,0,0,0,0,0,0,0,0
2957169,2441493,0,46179,0,0,45172,0,44400,45643,44148,0,0,0,0,0,70,68,0,1,88845,88962,43932,0,1,0,0,3,0,0,0,0,0,0
2884940,2349536,0,45046,0,0,43465,0,43817,45447,44213,0,0,0,0,0,69,69,0,1,87193,86644,43683,0,1,0,0,0,0,0,0,0,0,0
2976799,2430229,0,46481,0,0,44962,0,44094,45166,43470,0,0,0,0,0,72,68,0,1,86977,87016,44208,0,1,0,0,0,0,0,0,0,0,0
2910624,2377685,0,45436,0,0,43988,0,42583,43859,41511,0,0,0,0,0,68,68,0,1,82758,82706,40548,0,1,0,0,0,0,0,0,0,0,0
2801417,2258625,0,43731,0,0,41782,0,38791,41032,39812,0,0,0,0,0,86,68,0,1,85159,85598,42891,0,1,0,0,12,0,0,0,0,0,0
2987285,2423447,0,46646,0,0,44839,0,45110,46714,46470,0,0,0,0,0,68,68,0,1,93490,94630,48134,0,1,0,0,0,0,0,0,0,0,0
2960862,2395495,0,46228,0,0,44319,0,46595,48442,45023,0,0,0,0,0,68,68,0,2,89306,90237,45885,0,3,0,0,0,0,0,0,0,0,0
3016293,2456539,0,47093,0,0,45453,0,50926,53191,51471,0,0,0,0,0,70,68,0,3,98203,96982,47577,0,2,0,0,3,0,0,0,0,0,0
2885586,2364253,0,45055,0,0,43742,0,43578,44087,43476,0,0,0,0,0,68,68,0,1,84477,83440,41357,0,1,0,0,0,0,0,0,0,0,0
2821036,2293876,0,44049,0,0,42438,0,46146,49045,46909,0,0,0,0,0,68,68,0,0,103453,103318,52414,0,0,0,0,0,0,0,0,0,0,0
2985345,2444333,0,46620,0,0,45228,0,48251,49358,47003,0,0,0,0,0,72,68,0,1,90334,91520,45505,0,2,0,0,0,0,0,0,0,0,0
2935589,2381031,0,45827,0,0,44053,0,46598,48780,47652,0,0,0,0,0,68,68,0,2,92769,91188,44861,0,1,0,0,7,0,0,0,0,0,0
2953173,2371903,0,46109,0,0,43884,0,47325,49900,46947,0,0,0,0,0,92,68,0,1,97487,98002,49907,0,1,0,0,8,0,0,0,0,0,0
4635643,3758772,0,72375,0,0,69549,0,49706,50217,48998,0,0,0,0,0,69,69,0,0,91539,92991,45936,0,0,0,0,0,0,0,0,0,0,0
2819178,2297014,0,44024,0,0,42486,0,40187,41817,39862,0,0,0,0,0,69,68,0,0,86399,86775,43770,0,0,0,0,3,0,0,0,0,0,0
2971714,2449799,0,46404,0,0,45317,0,45731,46872,46052,0,0,0,0,0,72,73,0,0,88251,88028,44577,0,0,0,0,0,0,0,0,0,0,0
2790634,2288300,0,43578,0,0,42332,0,42378,44478,42610,0,0,0,0,0,80,68,0,0,86906,85135,43770,0,0,0,0,6,0,0,0,0,0,0
2986294,2439817,0,46620,0,0,45140,0,42944,43843,42923,0,0,0,0,0,76,68,0,0,82218,82767,40648,0,0,0,0,6,0,0,0,0,0,0
2713750,2232530,0,42366,0,0,41299,0,41597,42216,41635,0,0,0,0,0,70,68,0,0,75652,74680,38354,0,0,0,0,0,0,0,0,0,0,0
2220010,1847071,0,34663,0,0,34163,0,32932,33614,33468,0,0,0,0,0,68,68,0,0,68047,69857,33945,0,0,0,0,3,0,0,0,0,0,0
2463170,2060599,0,38472,0,0,38117,0,40195,40164,38980,0,0,0,0,0,82,68,0,0,76357,74416,37739,0,0,0,0,9,0,0,0,0,0,0
2243882,1878325,0,35017,0,0,34742,0,32631,32570,32203,0,0,0,0,0,80,68,0,0,65026,65341,32178,0,0,0,0,6,0,0,0,0,0,0
