Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.2-192.168.1.10-47295-161-17,192.168.1.2,47295,192.168.1.10,161,17,25/02/2021 10:58:39 AM,6006,1,3,43.0,134.0,43.0,43.0,43.0,0.0,46.0,42.0,44.666666666666664,2.309401076758503,29470.52947052947,666.000666000666,2002.0,2952.581412933435,5410.0,215.0,0,0,0,0,0,6006.0,3003.0,3708.067960542255,5625.0,381.0,0,0,0,0,8,24,166.5001665001665,499.5004995004995,42.0,46.0,43.8,2.04939015319192,4.2,0,0,0,0,0,0,0,0,3.0,54.75,43.0,44.666666666666664,0,0,0,0,0,0,1,43,3,134,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-52497-161-17,192.168.1.2,52497,192.168.1.10,161,17,25/02/2021 10:58:43 AM,4029,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,42938.694465127825,992.8021841648052,1343.0,773.3686055174467,2236.0,893.0,0,0,0,0,0,4029.0,2014.5,1576.1410152648145,3129.0,900.0,0,0,0,0,8,24,248.2005460412013,744.601638123604,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-48551-161-17,192.168.1.2,48551,192.168.1.10,161,17,25/02/2021 10:58:31 AM,4216,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,41034.15559772296,948.7666034155598,1405.3333333333335,1856.4714738808493,3549.0,331.0,0,0,0,0,0,4216.0,2108.0,2505.986432525124,3880.0,336.0,0,0,0,0,8,24,237.19165085388994,711.5749525616698,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-54146-161-17,192.168.1.2,54146,192.168.1.10,161,17,25/02/2021 10:58:46 AM,10017,1,3,43.0,143.0,43.0,43.0,43.0,0.0,57.0,42.0,47.666666666666664,8.144527815247079,18568.433662773285,399.32115403813515,3339.0,4813.229996582337,8885.0,252.0,0,0,0,0,0,10017.0,5008.5,6726.7068094276265,9765.0,252.0,0,0,0,0,8,24,99.83028850953379,299.4908655286014,42.0,57.0,45.6,6.4265076052238514,41.300000000000004,0,0,0,0,0,0,0,0,3.0,57.0,43.0,47.666666666666664,0,0,0,0,0,0,1,43,3,143,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-41001-161-17,192.168.1.2,41001,192.168.1.10,161,17,25/02/2021 10:58:43 AM,2680,1,3,43.0,131.0,43.0,43.0,43.0,0.0,45.0,42.0,43.666666666666664,1.5275252316519468,64925.37313432836,1492.5373134328358,893.3333333333333,1044.1438278960104,2099.0,287.0,0,0,0,0,0,2680.0,1340.0,1489.166881178869,2393.0,287.0,0,0,0,0,8,24,373.13432835820896,1119.402985074627,42.0,45.0,43.2,1.3038404810405297,1.7,0,0,0,0,0,0,0,0,3.0,54.0,43.0,43.666666666666664,0,0,0,0,0,0,1,43,3,131,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-47215-161-17,192.168.1.2,47215,192.168.1.10,161,17,25/02/2021 10:58:29 AM,4367,1,3,43.0,142.0,43.0,43.0,43.0,0.0,54.0,42.0,47.333333333333336,6.110100926607787,42363.17838332951,915.9606136936111,1455.6666666666667,1230.947737856215,2874.0,666.0,0,0,0,0,0,4367.0,2183.5,1918.3806973591034,3540.0,827.0,0,0,0,0,8,24,228.99015342340277,686.9704602702084,42.0,54.0,45.4,5.079370039680118,25.8,0,0,0,0,0,0,0,0,3.0,56.75,43.0,47.333333333333336,0,0,0,0,0,0,1,43,3,142,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-49474-161-17,192.168.1.2,49474,192.168.1.10,161,17,25/02/2021 10:58:31 AM,7203,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,24295.432458697764,555.3241704845203,2401.0,3301.3379106053353,6213.0,477.0,0,0,0,0,0,7203.0,3601.5,4367.798587389304,6690.0,513.0,0,0,0,0,8,24,138.83104262113008,416.49312786339027,42.0,46.0,43.4,1.6733200530681513,2.8000000000000007,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-39853-161-17,192.168.1.2,39853,192.168.1.10,161,17,25/02/2021 10:58:30 AM,5340,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,32771.535580524345,749.063670411985,1780.0,1776.2862944919661,3823.0,601.0,0,0,0,0,0,5340.0,2670.0,2480.5305884024087,4424.0,916.0,0,0,0,0,8,24,187.26591760299624,561.7977528089888,42.0,46.0,43.4,1.6733200530681511,2.8,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-55833-161-17,192.168.1.2,55833,192.168.1.10,161,17,25/02/2021 10:58:32 AM,15097,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,11591.70696164801,264.95330198052596,5032.333333333334,8052.122473816039,14330.0,342.0,0,0,0,0,0,15097.0,7548.5,10191.53003724171,14755.0,342.0,0,0,0,0,8,24,66.23832549513149,198.71497648539446,42.0,46.0,43.4,1.6733200530681513,2.8000000000000007,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-41921-161-17,192.168.1.2,41921,192.168.1.10,161,17,25/02/2021 10:58:30 AM,4337,1,3,43.0,143.0,43.0,43.0,43.0,0.0,57.0,42.0,47.666666666666664,8.144527815247079,42886.788102374914,922.2965183306434,1445.6666666666667,1085.880902002302,2697.0,751.0,0,0,0,0,0,4337.0,2168.5,1809.486253056375,3448.0,889.0,0,0,0,0,8,24,230.57412958266085,691.7223887479826,42.0,57.0,45.6,6.4265076052238514,41.300000000000004,0,0,0,0,0,0,0,0,3.0,57.0,43.0,47.666666666666664,0,0,0,0,0,0,1,43,3,143,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-33451-161-17,192.168.1.2,33451,192.168.1.10,161,17,25/02/2021 10:58:34 AM,-190287,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,-909.1530162333737,-21.020878988054886,-63429.0,114945.62072127846,5230.0,-196130.0,0,0,0,0,0,-190287.0,-95143.5,135420.1409853793,613.0,-190900.0,0,0,0,0,8,24,0.0,0.0,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-44011-161-17,192.168.1.2,44011,192.168.1.10,161,17,25/02/2021 10:58:30 AM,4446,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,38911.38101664417,899.6851102114259,1482.0,1332.2796253039376,3019.0,657.0,0,0,0,0,0,4446.0,2223.0,2054.852306128107,3676.0,770.0,0,0,0,0,8,24,224.92127755285648,674.7638326585694,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-50587-161-17,192.168.1.2,50587,192.168.1.10,161,17,25/02/2021 10:58:29 AM,4563,1,3,45.0,141.0,45.0,45.0,45.0,0.0,48.0,45.0,47.0,1.7320508075688772,40762.65614727153,876.6162612316458,1521.0,900.5936930714095,2414.0,613.0,0,0,0,0,0,4563.0,2281.5,1054.2962107491423,3027.0,1536.0,0,0,0,0,8,24,219.15406530791145,657.4621959237344,45.0,48.0,46.2,1.6431676725154984,2.7,0,0,0,0,0,0,0,0,3.0,57.75,45.0,47.0,0,0,0,0,0,0,1,45,3,141,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-33267-161-17,192.168.1.2,33267,192.168.1.10,161,17,25/02/2021 10:58:40 AM,3213,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,54466.23093681917,1244.9424214130097,1071.0,1363.5567461605697,2644.0,225.0,0,0,0,0,0,3213.0,1606.5,1785.4446224960325,2869.0,344.0,0,0,0,0,8,24,311.2356053532524,933.7068160597572,42.0,46.0,43.4,1.6733200530681513,2.8000000000000007,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-60558-161-17,192.168.1.2,60558,192.168.1.10,161,17,25/02/2021 10:58:36 AM,6389,1,3,43.0,134.0,43.0,43.0,43.0,0.0,46.0,42.0,44.666666666666664,2.309401076758503,27703.866019721398,626.0760682422915,2129.6666666666665,2995.292028055584,5588.0,359.0,0,0,0,0,0,6389.0,3194.5,3892.6228304319443,5947.0,442.0,0,0,0,0,8,24,156.51901706057288,469.5570511817186,42.0,46.0,43.8,2.04939015319192,4.2,0,0,0,0,0,0,0,0,3.0,54.75,43.0,44.666666666666664,0,0,0,0,0,0,1,43,3,134,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-38971-161-17,192.168.1.2,38971,192.168.1.10,161,17,25/02/2021 10:58:32 AM,6839,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,25588.536335721597,584.8808305307793,2279.6666666666665,3374.3343541109457,6176.0,323.0,0,0,0,0,0,6839.0,3419.5,4379.112295888289,6516.0,323.0,0,0,0,0,8,24,146.22020763269484,438.66062289808457,42.0,46.0,43.4,1.6733200530681513,2.8000000000000007,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-59177-161-17,192.168.1.2,59177,192.168.1.10,161,17,25/02/2021 10:58:39 AM,6795,1,3,45.0,141.0,45.0,45.0,45.0,0.0,48.0,45.0,47.0,1.7320508075688772,27373.068432671083,588.6681383370126,2265.0,2566.1806249755687,5228.0,756.0,0,0,0,0,0,6795.0,3397.5,3735.6451250085306,6039.0,756.0,0,0,0,0,8,24,147.16703458425314,441.5011037527594,45.0,48.0,46.2,1.6431676725154984,2.7,0,0,0,0,0,0,0,0,3.0,57.75,45.0,47.0,0,0,0,0,0,0,1,45,3,141,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
255.255.255.255-0.0.0.0-67-68-17,0.0.0.0,68,255.255.255.255,67,17,25/02/2021 10:58:32 AM,12615399,1,1,300.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,0.0,47.5609213787055,0.158536404595685,1.2615399E7,0.0,1.2615399E7,1.2615399E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.0792682022978425,0.0792682022978425,300.0,300.0,300.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,450.0,300.0,300.0,0,0,0,0,0,0,1,300,1,300,-1,-1,1,0,0,0,0,0,1.2615399E7,0.0,1.2615399E7,1.2615399E7,No Label
192.168.1.2-192.168.1.10-41480-161-17,192.168.1.2,41480,192.168.1.10,161,17,25/02/2021 10:58:33 AM,9738,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,17765.45491887451,410.7619634421853,3246.0,4020.6615127364303,7839.0,363.0,0,0,0,0,0,9738.0,4869.0,4713.573803389526,8202.0,1536.0,0,0,0,0,8,24,102.69049086054632,308.07147258163894,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-48475-161-17,192.168.1.2,48475,192.168.1.10,161,17,25/02/2021 10:58:29 AM,4183,1,3,45.0,137.0,45.0,45.0,45.0,0.0,46.0,45.0,45.666666666666664,0.5773502691896257,43509.44298350466,956.2514941429596,1394.3333333333335,1993.4287881269631,3696.0,221.0,0,0,0,0,0,4183.0,2091.5,2581.646858112085,3917.0,266.0,0,0,0,0,8,24,239.0628735357399,717.1886206072197,45.0,46.0,45.4,0.5477225575051664,0.30000000000000027,0,0,0,0,0,0,0,0,3.0,56.75,45.0,45.666666666666664,0,0,0,0,0,0,1,45,3,137,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-35340-161-17,192.168.1.2,35340,192.168.1.10,161,17,25/02/2021 10:58:47 AM,24151,1,3,43.0,142.0,43.0,43.0,43.0,0.0,54.0,42.0,47.333333333333336,6.110100926607787,7660.138296550867,165.62461181731607,8050.333333333334,10648.025043797245,20285.0,877.0,0,0,0,0,0,24151.0,12075.5,15837.070578235105,23274.0,877.0,0,0,0,0,8,24,41.406152954329016,124.21845886298705,42.0,54.0,45.4,5.079370039680118,25.8,0,0,0,0,0,0,0,0,3.0,56.75,43.0,47.333333333333336,0,0,0,0,0,0,1,43,3,142,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-43651-161-17,192.168.1.2,43651,192.168.1.10,161,17,25/02/2021 10:58:38 AM,7214,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,23981.147768228446,554.4774050457444,2404.6666666666665,2630.9763080144476,5440.0,777.0,0,0,0,0,0,7214.0,3607.0,3691.097397793778,6217.0,997.0,0,0,0,0,8,24,138.6193512614361,415.8580537843083,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-36723-161-17,192.168.1.2,36723,192.168.1.10,161,17,25/02/2021 10:58:45 AM,3094,1,3,45.0,141.0,45.0,45.0,45.0,0.0,48.0,45.0,47.0,1.7320508075688772,60116.354234001294,1292.824822236587,1031.3333333333333,1382.3698250950551,2627.0,197.0,0,0,0,0,0,3094.0,1547.0,1805.9507191504424,2824.0,270.0,0,0,0,0,8,24,323.2062055591467,969.6186166774402,45.0,48.0,46.2,1.6431676725154984,2.7,0,0,0,0,0,0,0,0,3.0,57.75,45.0,47.0,0,0,0,0,0,0,1,45,3,141,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-56481-161-17,192.168.1.2,56481,192.168.1.10,161,17,25/02/2021 10:58:44 AM,4605,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,38002.171552660155,868.6210640608035,1535.0,792.1672803139498,2040.0,622.0,0,0,0,0,0,4605.0,2302.5,508.4097756731277,2662.0,1943.0,0,0,0,0,8,24,217.15526601520088,651.4657980456027,42.0,46.0,43.4,1.6733200530681511,2.8,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-58283-161-17,192.168.1.2,58283,192.168.1.10,161,17,25/02/2021 10:58:34 AM,6097,1,3,43.0,134.0,43.0,43.0,43.0,0.0,46.0,42.0,44.666666666666664,2.309401076758503,29030.670821715597,656.0603575528949,2032.3333333333333,1636.1602407262358,3920.0,1021.0,0,0,0,0,0,6097.0,3048.5,2676.3991667910823,4941.0,1156.0,0,0,0,0,8,24,164.0150893882237,492.04526816467114,42.0,46.0,43.8,2.04939015319192,4.2,0,0,0,0,0,0,0,0,3.0,54.75,43.0,44.666666666666664,0,0,0,0,0,0,1,43,3,134,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-50880-161-17,192.168.1.2,50880,192.168.1.10,161,17,25/02/2021 10:58:41 AM,-180528,1,3,43.0,142.0,43.0,43.0,43.0,0.0,54.0,42.0,47.333333333333336,6.110100926607787,-1024.771780554817,-22.157227687671718,-60176.0,107550.12965589581,2899.0,-184359.0,0,0,0,0,0,-180528.0,-90264.0,131752.37811136464,2899.0,-183427.0,0,0,0,0,8,24,0.0,0.0,42.0,54.0,45.4,5.079370039680118,25.8,0,0,0,0,0,0,0,0,3.0,56.75,43.0,47.333333333333336,0,0,0,0,0,0,1,43,3,142,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
