Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
1.2.3.4-63.6.175.100-0-0-0,63.6.175.100,0,1.2.3.4,0,0,10/11/2020 12:56:56 AM,45477935,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04397737056442866,4.5477935E7,0.0,4.5477935E7,4.5477935E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02198868528221433,0.02198868528221433,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,4.5477935E7,0.0,4.5477935E7,4.5477935E7,No Label
1.2.3.4-63.6.132.147-0-0-0,63.6.132.147,0,1.2.3.4,0,0,10/11/2020 12:56:56 AM,84547186,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02365542952547232,8.4547186E7,0.0,8.4547186E7,8.4547186E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01182771476273616,0.01182771476273616,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,8.4547186E7,0.0,8.4547186E7,8.4547186E7,No Label
1.2.3.4-63.6.9.183-0-0-0,63.6.9.183,0,1.2.3.4,0,0,10/11/2020 12:56:51 AM,100907268,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019820177868654615,1.00907268E8,0.0,1.00907268E8,1.00907268E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009910088934327307,0.009910088934327307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.00907268E8,0.0,1.00907268E8,1.00907268E8,No Label
1.2.3.4-63.6.181.83-0-0-0,63.6.181.83,0,1.2.3.4,0,0,10/11/2020 12:56:22 AM,9908957,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20183758997036724,9908957.0,0.0,9908957.0,9908957.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10091879498518362,0.10091879498518362,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,9908957.0,0.0,9908957.0,9908957.0,No Label
1.2.3.4-63.6.96.202-0-0-0,63.6.96.202,0,1.2.3.4,0,0,10/11/2020 12:56:31 AM,50294100,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03976609582436111,5.02941E7,0.0,5.02941E7,5.02941E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019883047912180554,0.019883047912180554,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.02941E7,0.0,5.02941E7,5.02941E7,No Label
1.2.3.4-63.6.177.32-0-0-0,63.6.177.32,0,1.2.3.4,0,0,10/11/2020 12:58:28 AM,4438266,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45062643834326294,4438266.0,0.0,4438266.0,4438266.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22531321917163147,0.22531321917163147,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
1.2.3.4-63.6.247.173-0-0-0,63.6.247.173,0,1.2.3.4,0,0,10/11/2020 12:56:51 AM,40401171,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049503515628297017,4.0401171E7,0.0,4.0401171E7,4.0401171E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024751757814148508,0.024751757814148508,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,4.0401171E7,0.0,4.0401171E7,4.0401171E7,No Label
1.2.3.4-63.6.155.42-0-0-0,63.6.155.42,0,1.2.3.4,0,0,10/11/2020 12:56:15 AM,115375748,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017334665513934523,1.15375748E8,0.0,1.15375748E8,1.15375748E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008667332756967261,0.008667332756967261,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.15375748E8,0.0,1.15375748E8,1.15375748E8,No Label
1.2.3.4-63.6.215.91-0-0-0,63.6.215.91,0,1.2.3.4,0,0,10/11/2020 12:57:45 AM,49219344,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04063443023539688,4.9219344E7,0.0,4.9219344E7,4.9219344E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02031721511769844,0.02031721511769844,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,4.9219344E7,0.0,4.9219344E7,4.9219344E7,No Label
1.2.3.4-63.6.196.40-0-0-0,63.6.196.40,0,1.2.3.4,0,0,10/11/2020 12:58:27 AM,14188625,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2114369785655763,7094312.5,1896513.4201509093,8435350.0,5753275.0,5753275.0,5753275.0,0.0,5753275.0,5753275.0,0,0,0,0,0,0,0,0,0,0,0,0.1409579857103842,0.0704789928551921,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,7094312.5,1896513.4201509093,8435350.0,5753275.0,No Label
1.2.3.4-63.6.180.64-0-0-0,63.6.180.64,0,1.2.3.4,0,0,10/11/2020 12:56:18 AM,5042032,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3966654713813796,5042032.0,0.0,5042032.0,5042032.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1983327356906898,0.1983327356906898,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5042032.0,0.0,5042032.0,5042032.0,No Label
1.2.3.4-63.6.160.54-0-0-0,63.6.160.54,0,1.2.3.4,0,0,10/11/2020 12:57:14 AM,106812391,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018724419341946946,1.06812391E8,0.0,1.06812391E8,1.06812391E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009362209670973473,0.009362209670973473,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.06812391E8,0.0,1.06812391E8,1.06812391E8,No Label
1.2.3.4-63.6.6.95-0-0-0,63.6.6.95,0,1.2.3.4,0,0,10/11/2020 12:56:23 AM,68881891,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02903520752646004,6.8881891E7,0.0,6.8881891E7,6.8881891E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01451760376323002,0.01451760376323002,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6.8881891E7,0.0,6.8881891E7,6.8881891E7,No Label
1.2.3.4-63.6.250.180-0-0-0,63.6.250.180,0,1.2.3.4,0,0,10/11/2020 12:56:24 AM,7264794,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2753003044546067,7264794.0,0.0,7264794.0,7264794.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13765015222730334,0.13765015222730334,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,7264794.0,0.0,7264794.0,7264794.0,No Label
1.2.3.4-63.6.216.191-0-0-0,63.6.216.191,0,1.2.3.4,0,0,10/11/2020 12:57:00 AM,32083551,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062337239415923756,3.2083551E7,0.0,3.2083551E7,3.2083551E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031168619707961878,0.031168619707961878,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,3.2083551E7,0.0,3.2083551E7,3.2083551E7,No Label
1.2.3.4-63.6.82.35-0-0-0,63.6.82.35,0,1.2.3.4,0,0,10/11/2020 12:58:33 AM,16443879,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12162580374131919,1.6443879E7,0.0,1.6443879E7,1.6443879E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060812901870659596,0.060812901870659596,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.6443879E7,0.0,1.6443879E7,1.6443879E7,No Label
1.2.3.4-63.6.56.151-0-0-0,63.6.56.151,0,1.2.3.4,0,0,10/11/2020 12:57:00 AM,84978468,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02353537369019173,8.4978468E7,0.0,8.4978468E7,8.4978468E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011767686845095864,0.011767686845095864,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,8.4978468E7,0.0,8.4978468E7,8.4978468E7,No Label
1.2.3.4-63.6.131.68-0-0-0,63.6.131.68,0,1.2.3.4,0,0,10/11/2020 12:58:18 AM,26926770,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07427552580573162,2.692677E7,0.0,2.692677E7,2.692677E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03713776290286581,0.03713776290286581,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,2.692677E7,0.0,2.692677E7,2.692677E7,No Label
1.2.3.4-63.6.159.110-0-0-0,63.6.159.110,0,1.2.3.4,0,0,10/11/2020 12:57:04 AM,41538426,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04814818934159903,4.1538426E7,0.0,4.1538426E7,4.1538426E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024074094670799514,0.024074094670799514,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,4.1538426E7,0.0,4.1538426E7,4.1538426E7,No Label
1.2.3.4-63.6.50.46-0-0-0,63.6.50.46,0,1.2.3.4,0,0,10/11/2020 12:57:17 AM,88859950,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022507327541822834,8.885995E7,0.0,8.885995E7,8.885995E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011253663770911417,0.011253663770911417,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,8.885995E7,0.0,8.885995E7,8.885995E7,No Label
1.2.3.4-63.6.200.186-0-0-0,63.6.200.186,0,1.2.3.4,0,0,10/11/2020 12:58:38 AM,24406894,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08194406055928295,2.4406894E7,0.0,2.4406894E7,2.4406894E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040972030279641476,0.040972030279641476,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,2.4406894E7,0.0,2.4406894E7,2.4406894E7,No Label
1.2.3.4-63.6.43.50-0-0-0,63.6.43.50,0,1.2.3.4,0,0,10/11/2020 12:56:14 AM,18724103,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10681419558523043,1.8724103E7,0.0,1.8724103E7,1.8724103E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05340709779261522,0.05340709779261522,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.8724103E7,0.0,1.8724103E7,1.8724103E7,No Label
1.2.3.4-63.6.116.102-0-0-0,63.6.116.102,0,1.2.3.4,0,0,10/11/2020 12:56:35 AM,104422001,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019153051855422692,1.04422001E8,0.0,1.04422001E8,1.04422001E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009576525927711346,0.009576525927711346,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.04422001E8,0.0,1.04422001E8,1.04422001E8,No Label
1.2.3.4-63.6.105.112-0-0-0,63.6.105.112,0,1.2.3.4,0,0,10/11/2020 12:58:57 AM,7605042,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2629834259955435,7605042.0,0.0,7605042.0,7605042.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13149171299777174,0.13149171299777174,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,7605042.0,0.0,7605042.0,7605042.0,No Label
1.2.3.4-63.6.81.142-0-0-0,63.6.81.142,0,1.2.3.4,0,0,10/11/2020 12:56:45 AM,2009904,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950724014679307,2009904.0,0.0,2009904.0,2009904.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4975362007339654,0.4975362007339654,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
1.2.3.4-63.6.120.230-0-0-0,63.6.120.230,0,1.2.3.4,0,0,10/11/2020 12:56:37 AM,60942082,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328180451727921,6.0942082E7,0.0,6.0942082E7,6.0942082E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01640902258639605,0.01640902258639605,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6.0942082E7,0.0,6.0942082E7,6.0942082E7,No Label
1.2.3.4-63.6.185.64-0-0-0,63.6.185.64,0,1.2.3.4,0,0,10/11/2020 12:56:33 AM,113754572,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017581710913562226,1.13754572E8,0.0,1.13754572E8,1.13754572E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008790855456781113,0.008790855456781113,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.13754572E8,0.0,1.13754572E8,1.13754572E8,No Label
1.2.3.4-63.6.228.69-0-0-0,63.6.228.69,0,1.2.3.4,0,0,10/11/2020 12:58:33 AM,30954721,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06461049996218671,3.0954721E7,0.0,3.0954721E7,3.0954721E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032305249981093354,0.032305249981093354,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,3.0954721E7,0.0,3.0954721E7,3.0954721E7,No Label
1.2.3.4-63.6.111.54-0-0-0,63.6.111.54,0,1.2.3.4,0,0,10/11/2020 12:58:31 AM,29151361,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06860743139917207,2.9151361E7,0.0,2.9151361E7,2.9151361E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03430371569958603,0.03430371569958603,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,2.9151361E7,0.0,2.9151361E7,2.9151361E7,No Label
1.2.3.4-63.6.115.126-0-0-0,63.6.115.126,0,1.2.3.4,0,0,10/11/2020 12:56:54 AM,20061021,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09969582305905567,2.0061021E7,0.0,2.0061021E7,2.0061021E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04984791152952783,0.04984791152952783,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,2.0061021E7,0.0,2.0061021E7,2.0061021E7,No Label
1.2.3.4-63.6.205.106-0-0-0,63.6.205.106,0,1.2.3.4,0,0,10/11/2020 12:57:31 AM,10839151,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18451629652543822,1.0839151E7,0.0,1.0839151E7,1.0839151E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09225814826271911,0.09225814826271911,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.0839151E7,0.0,1.0839151E7,1.0839151E7,No Label
1.2.3.4-63.6.83.91-0-0-0,63.6.83.91,0,1.2.3.4,0,0,10/11/2020 12:57:24 AM,82639239,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02420157813892744,8.2639239E7,0.0,8.2639239E7,8.2639239E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01210078906946372,0.01210078906946372,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,8.2639239E7,0.0,8.2639239E7,8.2639239E7,No Label
1.2.3.4-63.6.94.68-0-0-0,63.6.94.68,0,1.2.3.4,0,0,10/11/2020 12:56:27 AM,81404000,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024568817257137242,8.1404E7,0.0,8.1404E7,8.1404E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012284408628568621,0.012284408628568621,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,8.1404E7,0.0,8.1404E7,8.1404E7,No Label
1.2.3.4-63.6.208.5-0-0-0,63.6.208.5,0,1.2.3.4,0,0,10/11/2020 12:57:57 AM,41199237,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04854458833788597,4.1199237E7,0.0,4.1199237E7,4.1199237E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024272294168942984,0.024272294168942984,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,4.1199237E7,0.0,4.1199237E7,4.1199237E7,No Label
1.2.3.4-63.6.91.67-0-0-0,63.6.91.67,0,1.2.3.4,0,0,10/11/2020 12:56:46 AM,21691501,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09220201036341377,2.1691501E7,0.0,2.1691501E7,2.1691501E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046101005181706886,0.046101005181706886,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,2.1691501E7,0.0,2.1691501E7,2.1691501E7,No Label
1.2.3.4-63.6.71.230-0-0-0,63.6.71.230,0,1.2.3.4,0,0,10/11/2020 12:59:03 AM,1085272,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.842855984490524,1085272.0,0.0,1085272.0,1085272.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.921427992245262,0.921427992245262,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
1.2.3.4-63.6.112.175-0-0-0,63.6.112.175,0,1.2.3.4,0,0,10/11/2020 12:56:22 AM,65013178,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03076299392716966,6.5013178E7,0.0,6.5013178E7,6.5013178E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01538149696358483,0.01538149696358483,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6.5013178E7,0.0,6.5013178E7,6.5013178E7,No Label
1.2.3.4-63.6.147.209-0-0-0,63.6.147.209,0,1.2.3.4,0,0,10/11/2020 12:57:10 AM,81464954,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024550434288589912,8.1464954E7,0.0,8.1464954E7,8.1464954E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012275217144294956,0.012275217144294956,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,8.1464954E7,0.0,8.1464954E7,8.1464954E7,No Label
1.2.3.4-63.6.58.52-0-0-0,63.6.58.52,0,1.2.3.4,0,0,10/11/2020 12:57:07 AM,60795049,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328974157089667,6.0795049E7,0.0,6.0795049E7,6.0795049E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01644870785448335,0.01644870785448335,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6.0795049E7,0.0,6.0795049E7,6.0795049E7,No Label
1.2.3.4-63.6.136.217-0-0-0,63.6.136.217,0,1.2.3.4,0,0,10/11/2020 12:57:12 AM,4736861,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4222205380314094,4736861.0,0.0,4736861.0,4736861.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2111102690157047,0.2111102690157047,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
1.2.3.4-63.6.254.35-0-0-0,63.6.254.35,0,1.2.3.4,0,0,10/11/2020 12:56:38 AM,112798632,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017730711485933623,1.12798632E8,0.0,1.12798632E8,1.12798632E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008865355742966811,0.008865355742966811,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.12798632E8,0.0,1.12798632E8,1.12798632E8,No Label
